"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"2759",1,1,1,2,1,1,-1,-1,0,1,1
"2760",1,1,2,1,1,-1,-1,0,1,-1,1
"2761",1,2,1,1,1,-1,0,1,-1,1,1
"2762",2,1,1,1,1,0,1,-1,1,-1,3
"2763",1,1,1,1,3,1,-1,1,-1,1,2
"2764",1,1,1,3,2,-1,1,-1,1,0,3
"2765",1,1,3,2,3,1,-1,1,0,0,2
"2766",1,3,2,3,2,-1,1,0,0,1,3
"2767",3,2,3,2,3,1,0,0,1,0,2
"2768",2,3,2,3,2,0,0,1,0,1,3
"2769",3,2,3,2,3,0,1,0,1,0,1
"2770",2,3,2,3,1,1,0,1,0,0,2
"2771",3,2,3,1,2,0,1,0,0,-1,2
"2772",2,3,1,2,2,1,0,0,-1,-1,2
"2773",3,1,2,2,2,0,0,-1,-1,1,3
"2774",1,2,2,2,3,0,-1,-1,1,0,2
"2775",2,2,2,3,2,-1,-1,1,0,1,3
"2776",2,2,3,2,3,-1,1,0,1,-1,1
"2777",2,3,2,3,1,1,0,1,-1,0,2
"2778",3,2,3,1,2,0,1,-1,0,0,3
"2779",2,3,1,2,3,1,-1,0,0,0,2
"2780",3,1,2,3,2,-1,0,0,0,0,3
"2781",1,2,3,2,3,0,0,0,0,0,1
"2782",2,3,2,3,1,0,0,0,0,0,2
"2783",3,2,3,1,2,0,0,0,0,-1,3
"2784",2,3,1,2,3,0,0,0,-1,0,1
"2785",3,1,2,3,1,0,0,-1,0,-1,2
"2786",1,2,3,1,2,0,-1,0,-1,-1,3
"2787",2,3,1,2,3,-1,0,-1,-1,0,2
"2788",3,1,2,3,2,0,-1,-1,0,1,1
"2789",1,2,3,2,1,-1,-1,0,1,1,3
"2790",2,3,2,1,3,-1,0,1,1,1,2
"2791",3,2,1,3,2,0,1,1,1,-1,3
"2792",2,1,3,2,3,1,1,1,-1,-1,3
"2793",1,3,2,3,3,1,1,-1,-1,-1,2
"2794",3,2,3,3,2,1,-1,-1,-1,1,3
"2795",2,3,3,2,3,-1,-1,-1,1,-1,1
"2796",3,3,2,3,1,-1,-1,1,-1,0,2
"2797",3,2,3,1,2,-1,1,-1,0,-1,3
"2798",2,3,1,2,3,1,-1,0,-1,0,2
"2799",3,1,2,3,2,-1,0,-1,0,0,3
"2800",1,2,3,2,3,0,-1,0,0,0,1
"2801",2,3,2,3,1,-1,0,0,0,0,2
"2802",3,2,3,1,2,0,0,0,0,-1,1
"2803",2,3,1,2,1,0,0,0,-1,1,2
"2804",3,1,2,1,2,0,0,-1,1,0,3
"2805",1,2,1,2,3,0,-1,1,0,0,2
"2806",2,1,2,3,2,-1,1,0,0,-1,3
"2807",1,2,3,2,3,1,0,0,-1,-1,1
"2808",2,3,2,3,1,0,0,-1,-1,0,2
"2809",3,2,3,1,2,0,-1,-1,0,-1,2
"2810",2,3,1,2,2,-1,-1,0,-1,-1,2
"2811",3,1,2,2,2,-1,0,-1,-1,1,1
"2812",1,2,2,2,1,0,-1,-1,1,1,2
"2813",2,2,2,1,2,-1,-1,1,1,0,1
"2814",2,2,1,2,1,-1,1,1,0,1,2
"2815",2,1,2,1,2,1,1,0,1,0,1
"2816",1,2,1,2,1,1,0,1,0,1,2
"2817",2,1,2,1,2,0,1,0,1,0,2
"2818",1,2,1,2,2,1,0,1,0,-1,3
"2819",2,1,2,2,3,0,1,0,-1,-1,2
"2820",1,2,2,3,2,1,0,-1,-1,1,3
"2821",2,2,3,2,3,0,-1,-1,1,-1,2
"2822",2,3,2,3,2,-1,-1,1,-1,1,2
"2823",3,2,3,2,2,-1,1,-1,1,1,1
"2824",2,3,2,2,1,1,-1,1,1,1,2
"2825",3,2,2,1,2,-1,1,1,1,0,1
"2826",2,2,1,2,1,1,1,1,0,1,1
"2827",2,1,2,1,1,1,1,0,1,-1,1
"2828",1,2,1,1,1,1,0,1,-1,-1,1
"2829",2,1,1,1,1,0,1,-1,-1,-1,2
"2830",1,1,1,1,2,1,-1,-1,-1,0,2
"2831",1,1,1,2,2,-1,-1,-1,0,-1,2
"2832",1,1,2,2,2,-1,-1,0,-1,1,2
"2833",1,2,2,2,2,-1,0,-1,1,-1,3
"2834",2,2,2,2,3,0,-1,1,-1,-1,2
"2835",2,2,2,3,2,-1,1,-1,-1,1,3
"2836",2,2,3,2,3,1,-1,-1,1,-1,2
"2837",2,3,2,3,2,-1,-1,1,-1,1,3
"2838",3,2,3,2,3,-1,1,-1,1,-1,2
"2839",2,3,2,3,2,1,-1,1,-1,1,3
"2840",3,2,3,2,3,-1,1,-1,1,-1,2
"2841",2,3,2,3,2,1,-1,1,-1,1,2
"2842",3,2,3,2,2,-1,1,-1,1,1,2
"2843",2,3,2,2,2,1,-1,1,1,-1,3
"2844",3,2,2,2,3,-1,1,1,-1,-1,2
"2845",2,2,2,3,2,1,1,-1,-1,1,3
"2846",2,2,3,2,3,1,-1,-1,1,-1,1
"2847",2,3,2,3,1,-1,-1,1,-1,0,2
"2848",3,2,3,1,2,-1,1,-1,0,0,2
"2849",2,3,1,2,2,1,-1,0,0,-1,3
"2850",3,1,2,2,3,-1,0,0,-1,-1,3
"2851",1,2,2,3,3,0,0,-1,-1,0,3
"2852",2,2,3,3,3,0,-1,-1,0,-1,2
"2853",2,3,3,3,2,-1,-1,0,-1,1,3
"2854",3,3,3,2,3,-1,0,-1,1,-1,2
"2855",3,3,2,3,2,0,-1,1,-1,1,3
"2856",3,2,3,2,3,-1,1,-1,1,0,1
"2857",2,3,2,3,1,1,-1,1,0,-1,2
"2858",3,2,3,1,2,-1,1,0,-1,0,2
"2859",2,3,1,2,2,1,0,-1,0,-1,2
"2860",3,1,2,2,2,0,-1,0,-1,1,3
"2861",1,2,2,2,3,-1,0,-1,1,0,2
"2862",2,2,2,3,2,0,-1,1,0,1,2
"2863",2,2,3,2,2,-1,1,0,1,1,3
"2864",2,3,2,2,3,1,0,1,1,0,1
"2865",3,2,2,3,1,0,1,1,0,-1,2
"2866",2,2,3,1,2,1,1,0,-1,-1,3
"2867",2,3,1,2,3,1,0,-1,-1,-1,1
"2868",3,1,2,3,1,0,-1,-1,-1,0,3
"2869",1,2,3,1,3,-1,-1,-1,0,0,1
"2870",2,3,1,3,1,-1,-1,0,0,1,2
"2871",3,1,3,1,2,-1,0,0,1,0,1
"2872",1,3,1,2,1,0,0,1,0,1,2
"2873",3,1,2,1,2,0,1,0,1,-1,1
"2874",1,2,1,2,1,1,0,1,-1,1,2
"2875",2,1,2,1,2,0,1,-1,1,0,2
"2876",1,2,1,2,2,1,-1,1,0,-1,3
"2877",2,1,2,2,3,-1,1,0,-1,-1,2
"2878",1,2,2,3,2,1,0,-1,-1,1,3
"2879",2,2,3,2,3,0,-1,-1,1,-1,2
"2880",2,3,2,3,2,-1,-1,1,-1,1,3
"2881",3,2,3,2,3,-1,1,-1,1,-1,2
"2882",2,3,2,3,2,1,-1,1,-1,1,3
"2883",3,2,3,2,3,-1,1,-1,1,-1,1
"2884",2,3,2,3,1,1,-1,1,-1,0,2
"2885",3,2,3,1,2,-1,1,-1,0,0,1
"2886",2,3,1,2,1,1,-1,0,0,1,3
"2887",3,1,2,1,3,-1,0,0,1,1,2
"2888",1,2,1,3,2,0,0,1,1,-1,1
"2889",2,1,3,2,1,0,1,1,-1,0,3
"2890",1,3,2,1,3,1,1,-1,0,1,2
"2891",3,2,1,3,2,1,-1,0,1,-1,3
"2892",2,1,3,2,3,-1,0,1,-1,-1,1
"2893",1,3,2,3,1,0,1,-1,-1,0,2
"2894",3,2,3,1,2,1,-1,-1,0,-1,2
"2895",2,3,1,2,2,-1,-1,0,-1,-1,3
"2896",3,1,2,2,3,-1,0,-1,-1,-1,2
"2897",1,2,2,3,2,0,-1,-1,-1,1,3
"2898",2,2,3,2,3,-1,-1,-1,1,-1,1
"2899",2,3,2,3,1,-1,-1,1,-1,0,2
"2900",3,2,3,1,2,-1,1,-1,0,0,1
"2901",2,3,1,2,1,1,-1,0,0,1,3
"2902",3,1,2,1,3,-1,0,0,1,1,2
"2903",1,2,1,3,2,0,0,1,1,-1,3
"2904",2,1,3,2,3,0,1,1,-1,-1,1
"2905",1,3,2,3,1,1,1,-1,-1,-1,2
"2906",3,2,3,1,2,1,-1,-1,-1,-1,3
"2907",2,3,1,2,3,-1,-1,-1,-1,0,2
"2908",3,1,2,3,2,-1,-1,-1,0,0,3
"2909",1,2,3,2,3,-1,-1,0,0,0,1
"2910",2,3,2,3,1,-1,0,0,0,0,2
"2911",3,2,3,1,2,0,0,0,0,-1,3
"2912",2,3,1,2,3,0,0,0,-1,0,2
"2913",3,1,2,3,2,0,0,-1,0,0,3
"2914",1,2,3,2,3,0,-1,0,0,0,1
"2915",2,3,2,3,1,-1,0,0,0,0,2
"2916",3,2,3,1,2,0,0,0,0,-1,3
"2917",3,1,3,2,1,1,1,1,-1,0,3
"2918",1,3,2,1,3,1,1,-1,0,1,2
"2919",3,2,1,3,2,1,-1,0,1,-1,3
"2920",2,1,3,2,3,-1,0,1,-1,-1,1
"2921",1,3,2,3,1,0,1,-1,-1,0,2
"2922",3,2,3,1,2,1,-1,-1,0,-1,3
"2923",2,3,1,2,3,-1,-1,0,-1,0,2
"2924",3,1,2,3,2,-1,0,-1,0,0,3
"2925",1,2,3,2,3,0,-1,0,0,0,1
"2926",2,3,2,3,1,-1,0,0,0,0,2
"2927",3,2,3,1,2,0,0,0,0,-1,1
"2928",2,3,1,2,1,0,0,0,-1,1,1
"2929",3,1,2,1,1,0,0,-1,1,-1,2
"2930",1,2,1,1,2,0,-1,1,-1,-1,1
"2931",2,1,1,2,1,-1,1,-1,-1,1,3
"2932",1,1,2,1,3,1,-1,-1,1,1,2
"2933",1,2,1,3,2,-1,-1,1,1,-1,3
"2934",2,1,3,2,3,-1,1,1,-1,-1,1
"2935",1,3,2,3,1,1,1,-1,-1,0,2
"2936",3,2,3,1,2,1,-1,-1,0,0,3
"2937",2,3,1,2,3,-1,-1,0,0,0,2
"2938",3,1,2,3,2,-1,0,0,0,-1,3
"2939",1,2,3,2,3,0,0,0,-1,0,1
"2940",2,3,2,3,1,0,0,-1,0,0,2
"2941",3,2,3,1,2,0,-1,0,0,-1,2
"2942",2,3,1,2,2,-1,0,0,-1,-1,1
"2943",3,1,2,2,1,0,0,-1,-1,0,2
"2944",1,2,2,1,2,0,-1,-1,0,0,1
"2945",2,2,1,2,1,-1,-1,0,0,1,1
"2946",2,1,2,1,1,-1,0,0,1,-1,1
"2947",1,2,1,1,1,0,0,1,-1,1,1
"2948",2,1,1,1,1,0,1,-1,1,-1,2
"2949",1,1,1,1,2,1,-1,1,-1,0,3
"2950",1,1,1,2,3,-1,1,-1,0,0,2
"2951",1,1,2,3,2,1,-1,0,0,-1,3
"2952",1,2,3,2,3,-1,0,0,-1,-1,2
"2953",2,3,2,3,2,0,0,-1,-1,-1,3
"2954",3,2,3,2,3,0,-1,-1,-1,-1,2
"2955",2,3,2,3,2,-1,-1,-1,-1,-1,3
"2956",3,2,3,2,3,-1,-1,-1,-1,-1,1
"2957",2,3,2,3,1,-1,-1,-1,-1,0,2
"2958",3,2,3,1,2,-1,-1,-1,0,-1,1
"2959",2,3,1,2,1,-1,-1,0,-1,1,2
"2960",3,1,2,1,2,-1,0,-1,1,0,2
"2961",1,2,1,2,2,0,-1,1,0,-1,3
"2962",2,1,2,2,3,-1,1,0,-1,-1,2
"2963",1,2,2,3,2,1,0,-1,-1,1,3
"2964",2,2,3,2,3,0,-1,-1,1,-1,2
"2965",2,3,2,3,2,-1,-1,1,-1,1,3
"2966",3,2,3,2,3,-1,1,-1,1,-1,1
"2967",2,3,2,3,1,1,-1,1,-1,0,2
"2968",3,2,3,1,2,-1,1,-1,0,0,3
"2969",2,3,1,2,3,1,-1,0,0,0,2
"2970",3,1,2,3,2,-1,0,0,0,0,3
"2971",1,2,3,2,3,0,0,0,0,0,2
"2972",2,3,2,3,2,0,0,0,0,1,3
"2973",3,2,3,2,3,0,0,0,1,0,3
"2974",2,3,2,3,3,0,0,1,0,-1,3
"2975",3,2,3,3,3,0,1,0,-1,-1,3
"2976",2,3,3,3,3,1,0,-1,-1,0,2
"2977",3,3,3,3,2,0,-1,-1,0,1,3
"2978",3,3,3,2,3,-1,-1,0,1,0,2
"2979",3,3,2,3,2,-1,0,1,0,0,2
"2980",3,2,3,2,2,0,1,0,0,-1,2
"2981",2,3,2,2,2,1,0,0,-1,1,2
"2982",3,2,2,2,2,0,0,-1,1,-1,2
"2983",2,2,2,2,2,0,-1,1,-1,1,2
"2984",2,2,2,2,2,-1,1,-1,1,-1,3
"2985",2,2,2,2,3,1,-1,1,-1,-1,3
"2986",2,2,2,3,3,-1,1,-1,-1,-1,3
"2987",2,2,3,3,3,1,-1,-1,-1,0,1
"2988",2,3,3,3,1,-1,-1,-1,0,0,2
"2989",3,3,3,1,2,-1,-1,0,0,-1,2
"2990",3,3,1,2,2,-1,0,0,-1,-1,2
"2991",3,1,2,2,2,0,0,-1,-1,1,2
"2992",1,2,2,2,2,0,-1,-1,1,-1,1
"2993",2,2,2,2,1,-1,-1,1,-1,0,1
"2994",2,2,2,1,1,-1,1,-1,0,-1,3
"2995",2,2,1,1,3,1,-1,0,-1,1,2
"2996",2,1,1,3,2,-1,0,-1,1,-1,3
"2997",1,1,3,2,3,0,-1,1,-1,-1,2
"2998",1,3,2,3,2,-1,1,-1,-1,1,3
"2999",3,2,3,2,3,1,-1,-1,1,0,2
"3000",2,3,2,3,2,-1,-1,1,0,1,3
"3001",3,2,2,1,2,0,1,-1,1,-1,2
"3002",2,2,1,2,2,1,-1,1,-1,1,2
"3003",2,1,2,2,2,-1,1,-1,1,-1,1
"3004",1,2,2,2,1,1,-1,1,-1,0,1
"3005",2,2,2,1,1,-1,1,-1,0,0,3
"3006",2,2,1,1,3,1,-1,0,0,1,3
"3007",2,1,1,3,3,-1,0,0,1,0,2
"3008",1,1,3,3,2,0,0,1,0,1,2
"3009",1,3,3,2,2,0,1,0,1,1,2
"3010",3,3,2,2,2,1,0,1,1,-1,2
"3011",3,2,2,2,2,0,1,1,-1,1,3
"3012",2,2,2,2,3,1,1,-1,1,0,3
"3013",2,2,2,3,3,1,-1,1,0,-1,3
"3014",2,2,3,3,3,-1,1,0,-1,-1,3
"3015",2,3,3,3,3,1,0,-1,-1,0,1
"3016",3,3,3,3,1,0,-1,-1,0,0,2
"3017",3,3,3,1,2,-1,-1,0,0,-1,1
"3018",3,3,1,2,1,-1,0,0,-1,0,1
"3019",3,1,2,1,1,0,0,-1,0,1,1
"3020",1,2,1,1,1,0,-1,0,1,-1,2
"3021",2,1,1,1,2,-1,0,1,-1,0,1
"3022",1,1,1,2,1,0,1,-1,0,1,3
"3023",1,1,2,1,3,1,-1,0,1,1,2
"3024",1,2,1,3,2,-1,0,1,1,-1,3
"3025",2,1,3,2,3,0,1,1,-1,-1,3
"3026",1,3,2,3,3,1,1,-1,-1,-1,3
"3027",3,2,3,3,3,1,-1,-1,-1,0,3
"3028",2,3,3,3,3,-1,-1,-1,0,-1,1
"3029",3,3,3,3,1,-1,-1,0,-1,0,1
"3030",3,3,3,1,1,-1,0,-1,0,1,2
"3031",3,3,1,1,2,0,-1,0,1,0,2
"3032",3,1,1,2,2,-1,0,1,0,-1,2
"3033",1,1,2,2,2,0,1,0,-1,1,2
"3034",1,2,2,2,2,1,0,-1,1,-1,1
"3035",2,2,2,2,1,0,-1,1,-1,0,1
"3036",2,2,2,1,1,-1,1,-1,0,-1,1
"3037",2,2,1,1,1,1,-1,0,-1,-1,3
"3038",2,1,1,1,3,-1,0,-1,-1,1,2
"3039",1,1,1,3,2,0,-1,-1,1,-1,3
"3040",1,1,3,2,3,-1,-1,1,-1,-1,3
"3041",1,3,2,3,3,-1,1,-1,-1,-1,3
"3042",3,2,3,3,3,1,-1,-1,-1,-1,2
"3043",2,3,3,3,2,-1,-1,-1,-1,-1,2
"3044",3,3,3,2,2,-1,-1,-1,-1,1,1
"3045",3,3,2,2,1,-1,-1,-1,1,1,1
"3046",3,2,2,1,1,-1,-1,1,1,1,1
"3047",2,2,1,1,1,-1,1,1,1,-1,2
"3048",2,1,1,1,2,1,1,1,-1,0,2
"3049",1,1,1,2,2,1,1,-1,0,0,2
"3050",1,1,2,2,2,1,-1,0,0,-1,3
"3051",1,2,2,2,3,-1,0,0,-1,-1,3
"3052",2,2,2,3,3,0,0,-1,-1,0,3
"3053",2,2,3,3,3,0,-1,-1,0,-1,1
"3054",2,3,3,3,1,-1,-1,0,-1,0,2
"3055",3,3,3,1,2,-1,0,-1,0,-1,2
"3056",3,3,1,2,2,0,-1,0,-1,-1,3
"3057",3,1,2,2,3,-1,0,-1,-1,-1,3
"3058",1,2,2,3,3,0,-1,-1,-1,0,1
"3059",2,2,3,3,1,-1,-1,-1,0,0,2
"3060",2,3,3,1,2,-1,-1,0,0,0,1
"3061",3,3,1,2,1,-1,0,0,0,1,1
"3062",3,1,2,1,1,0,0,0,1,1,1
"3063",1,2,1,1,1,0,0,1,1,-1,2
"3064",2,1,1,1,2,0,1,1,-1,0,2
"3065",1,1,1,2,2,1,1,-1,0,0,3
"3066",1,1,2,2,3,1,-1,0,0,0,2
"3067",1,2,2,3,2,-1,0,0,0,1,3
"3068",2,2,3,2,3,0,0,0,1,-1,3
"3069",2,3,2,3,3,0,0,1,-1,1,3
"3070",3,2,3,3,3,0,1,-1,1,-1,3
"3071",2,3,3,3,3,1,-1,1,-1,-1,3
"3072",3,3,3,3,3,-1,1,-1,-1,-1,1
"3073",3,3,3,3,1,1,-1,-1,-1,0,1
"3074",3,3,3,1,1,-1,-1,-1,0,1,1
"3075",3,3,1,1,1,-1,-1,0,1,-1,1
"3076",3,1,1,1,1,-1,0,1,-1,-1,1
"3077",1,1,1,1,1,0,1,-1,-1,-1,2
"3078",1,1,1,1,2,1,-1,-1,-1,0,2
"3079",1,1,1,2,2,-1,-1,-1,0,-1,2
"3080",1,1,2,2,2,-1,-1,0,-1,1,2
"3081",1,2,2,2,2,-1,0,-1,1,-1,3
"3082",2,2,2,2,3,0,-1,1,-1,-1,3
"3083",2,2,2,3,3,-1,1,-1,-1,-1,3
"3084",2,2,3,3,3,1,-1,-1,-1,-1,2
"3085",2,3,3,3,2,-1,-1,-1,-1,-1,3
"3086",3,3,3,2,3,-1,-1,-1,-1,-1,1
"3087",3,3,2,3,1,-1,-1,-1,-1,-1,2
"3088",3,2,3,1,2,-1,-1,-1,-1,-1,3
"3089",2,3,1,2,3,-1,-1,-1,-1,0,1
"3090",3,1,2,3,1,-1,-1,-1,0,-1,2
"3091",1,2,3,1,2,-1,-1,0,-1,-1,3
"3092",2,3,1,2,3,-1,0,-1,-1,0,1
"3093",3,1,2,3,1,0,-1,-1,0,0,2
"3094",1,2,3,1,2,-1,-1,0,0,-1,3
"3095",2,3,1,2,3,-1,0,0,-1,-1,2
"3096",3,1,2,3,2,0,0,-1,-1,1,3
"3097",1,2,3,2,3,0,-1,-1,1,-1,2
"3098",2,3,2,3,2,-1,-1,1,-1,0,3
"3099",3,2,3,2,3,-1,1,-1,0,-1,1
"3100",2,3,2,3,1,1,-1,0,-1,-1,2
"3101",3,2,3,1,2,-1,0,-1,-1,-1,1
"3102",2,3,1,2,1,0,-1,-1,-1,1,3
"3103",3,1,2,1,3,-1,-1,-1,1,1,2
"3104",1,2,1,3,2,-1,-1,1,1,-1,3
"3105",2,1,3,2,3,-1,1,1,-1,-1,1
"3106",1,3,2,3,1,1,1,-1,-1,0,3
"3107",3,2,3,1,3,1,-1,-1,0,0,2
"3108",2,3,1,3,2,-1,-1,0,0,-1,2
"3109",3,1,3,2,2,-1,0,0,-1,1,3
"3110",1,3,2,2,3,0,0,-1,1,-1,1
"3111",3,2,2,3,1,0,-1,1,-1,0,2
"3112",2,2,3,1,2,-1,1,-1,0,-1,1
"3113",2,3,1,2,1,1,-1,0,-1,0,1
"3114",3,1,2,1,1,-1,0,-1,0,1,3
"3115",1,2,1,1,3,0,-1,0,1,1,2
"3116",2,1,1,3,2,-1,0,1,1,-1,3
"3117",1,1,3,2,3,0,1,1,-1,-1,3
"3118",1,3,2,3,3,1,1,-1,-1,-1,2
"3119",3,2,3,3,2,1,-1,-1,-1,-1,3
"3120",2,3,3,2,3,-1,-1,-1,-1,-1,2
"3121",3,3,2,3,2,-1,-1,-1,-1,0,2
"3122",3,2,3,2,2,-1,-1,-1,0,-1,1
"3123",2,3,2,2,1,-1,-1,0,-1,0,3
"3124",3,2,2,1,3,-1,0,-1,0,0,2
"3125",2,2,1,3,2,0,-1,0,0,-1,3
"3126",2,1,3,2,3,-1,0,0,-1,-1,1
"3127",1,3,2,3,1,0,0,-1,-1,0,2
"3128",3,2,3,1,2,0,-1,-1,0,-1,3
"3129",2,3,1,2,3,-1,-1,0,-1,0,1
"3130",3,1,2,3,1,-1,0,-1,0,-1,2
"3131",1,2,3,1,2,0,-1,0,-1,-1,3
"3132",2,3,1,2,3,-1,0,-1,-1,-1,2
"3133",3,1,2,3,2,0,-1,-1,-1,1,3
"3134",1,2,3,2,3,-1,-1,-1,1,-1,1
"3135",2,3,2,3,1,-1,-1,1,-1,-1,2
"3136",3,2,3,1,2,-1,1,-1,-1,-1,3
"3137",2,3,1,2,3,1,-1,-1,-1,0,1
"3138",3,1,2,3,1,-1,-1,-1,0,-1,2
"3139",1,2,3,1,2,-1,-1,0,-1,-1,2
"3140",2,3,1,2,2,-1,0,-1,-1,-1,3
"3141",3,1,2,2,3,0,-1,-1,-1,-1,2
"3142",1,2,2,3,2,-1,-1,-1,-1,0,3
"3143",2,2,3,2,3,-1,-1,-1,0,-1,2
"3144",2,3,2,3,2,-1,-1,0,-1,0,3
"3145",3,2,3,2,3,-1,0,-1,0,-1,2
"3146",2,3,2,3,2,0,-1,0,-1,0,3
"3147",3,2,3,2,3,-1,0,-1,0,-1,2
"3148",2,3,2,3,2,0,-1,0,-1,0,3
"3149",3,2,3,2,3,-1,0,-1,0,-1,1
"3150",2,3,2,3,1,0,-1,0,-1,-1,2
"3151",3,2,3,1,2,-1,0,-1,-1,-1,3
"3152",2,3,1,2,3,0,-1,-1,-1,0,2
"3153",3,1,2,3,2,-1,-1,-1,0,0,3
"3154",1,2,3,2,3,-1,-1,0,0,-1,2
"3155",2,3,2,3,2,-1,0,0,-1,0,3
"3156",3,2,3,2,3,0,0,-1,0,-1,2
"3157",2,3,2,3,2,0,-1,0,-1,0,3
"3158",3,2,3,2,3,-1,0,-1,0,-1,1
"3159",2,3,2,3,1,0,-1,0,-1,-1,2
"3160",3,2,3,1,2,-1,0,-1,-1,-1,1
"3161",2,3,1,2,1,0,-1,-1,-1,1,3
"3162",3,1,2,1,3,-1,-1,-1,1,1,2
"3163",1,2,1,3,2,-1,-1,1,1,-1,3
"3164",2,1,3,2,3,-1,1,1,-1,-1,1
"3165",1,3,2,3,1,1,1,-1,-1,0,2
"3166",3,2,3,1,2,1,-1,-1,0,-1,3
"3167",2,3,1,2,3,-1,-1,0,-1,0,2
"3168",3,1,2,3,2,-1,0,-1,0,0,2
"3169",1,2,3,2,2,0,-1,0,0,1,2
"3170",2,3,2,2,2,-1,0,0,1,1,2
"3171",3,2,2,2,2,0,0,1,1,-1,2
"3172",2,2,2,2,2,0,1,1,-1,1,2
"3173",2,2,2,2,2,1,1,-1,1,-1,2
"3174",2,2,2,2,2,1,-1,1,-1,1,2
"3175",2,2,2,2,2,-1,1,-1,1,-1,2
"3176",2,2,2,2,2,1,-1,1,-1,1,1
"3177",2,2,2,2,1,-1,1,-1,1,1,1
"3178",2,2,2,1,1,1,-1,1,1,1,1
"3179",2,2,1,1,1,-1,1,1,1,-1,1
"3180",2,1,1,1,1,1,1,1,-1,-1,1
"3181",1,1,1,1,1,1,1,-1,-1,-1,1
"3182",1,1,1,1,1,1,-1,-1,-1,-1,1
"3183",1,1,1,1,1,-1,-1,-1,-1,-1,1
"3184",1,1,1,1,1,-1,-1,-1,-1,-1,2
"3185",1,1,1,1,2,-1,-1,-1,-1,0,3
"3186",1,1,1,2,3,-1,-1,-1,0,0,3
"3187",1,1,2,3,3,-1,-1,0,0,-1,2
"3188",1,2,3,3,2,-1,0,0,-1,1,3
"3189",2,3,3,2,3,0,0,-1,1,-1,1
"3190",3,3,2,3,1,0,-1,1,-1,0,3
"3191",3,2,3,1,3,-1,1,-1,0,0,2
"3192",2,3,1,3,2,1,-1,0,0,-1,3
"3193",3,1,3,2,3,-1,0,0,-1,-1,3
"3194",1,3,2,3,3,0,0,-1,-1,1,3
"3195",3,2,3,3,3,0,-1,-1,1,-1,2
"3196",2,3,3,3,2,-1,-1,1,-1,1,3
"3197",3,3,3,2,3,-1,1,-1,1,-1,1
"3198",3,3,2,3,1,1,-1,1,-1,-1,2
"3199",3,2,3,1,2,-1,1,-1,-1,-1,3
"3200",2,3,1,2,3,1,-1,-1,-1,0,1
"3201",3,1,2,3,1,-1,-1,-1,0,-1,2
"3202",1,2,3,1,2,-1,-1,0,-1,-1,2
"3203",2,3,1,2,2,-1,0,-1,-1,-1,2
"3204",3,1,2,2,2,0,-1,-1,-1,1,1
"3205",1,2,2,2,1,-1,-1,-1,1,1,2
"3206",2,2,2,1,2,-1,-1,1,1,-1,1
"3207",2,2,1,2,1,-1,1,1,-1,0,2
"3208",2,1,2,1,2,1,1,-1,0,0,1
"3209",1,2,1,2,1,1,-1,0,0,0,3
"3210",2,1,2,1,3,-1,0,0,0,1,2
"3211",1,2,1,3,2,0,0,0,1,-1,3
"3212",2,1,3,2,3,0,0,1,-1,-1,3
"3213",1,3,2,3,3,0,1,-1,-1,-1,2
"3214",3,2,3,3,2,1,-1,-1,-1,1,3
"3215",2,3,3,2,3,-1,-1,-1,1,-1,1
"3216",3,3,2,3,1,-1,-1,1,-1,-1,2
"3217",3,2,3,1,2,-1,1,-1,-1,-1,2
"3218",2,3,1,2,2,1,-1,-1,-1,-1,1
"3219",3,1,2,2,1,-1,-1,-1,-1,0,1
"3220",1,2,2,1,1,-1,-1,-1,0,-1,3
"3221",2,2,1,1,3,-1,-1,0,-1,1,2
"3222",2,1,1,3,2,-1,0,-1,1,-1,3
"3223",1,1,3,2,3,0,-1,1,-1,-1,2
"3224",1,3,2,3,2,-1,1,-1,-1,0,3
"3225",3,2,3,2,3,1,-1,-1,0,0,1
"3226",2,3,2,3,1,-1,-1,0,0,-1,2
"3227",3,2,3,1,2,-1,0,0,-1,-1,1
"3228",2,3,1,2,1,0,0,-1,-1,1,1
"3229",3,1,2,1,1,0,-1,-1,1,-1,1
"3230",1,2,1,1,1,-1,-1,1,-1,-1,1
"3231",2,1,1,1,1,-1,1,-1,-1,-1,2
"3232",1,1,1,1,2,1,-1,-1,-1,0,2
"3233",1,1,1,2,2,-1,-1,-1,0,-1,2
"3234",1,1,2,2,2,-1,-1,0,-1,1,2
"3235",1,2,2,2,2,-1,0,-1,1,-1,3
"3236",2,2,2,2,3,0,-1,1,-1,-1,3
"3237",2,2,2,3,3,-1,1,-1,-1,-1,3
"3238",2,2,3,3,3,1,-1,-1,-1,-1,2
"3239",2,3,3,3,2,-1,-1,-1,-1,-1,3
"3240",3,3,3,2,3,-1,-1,-1,-1,-1,1
"3241",3,3,2,3,1,-1,-1,-1,-1,-1,2
"3242",3,2,3,1,2,-1,-1,-1,-1,-1,3
"3243",2,3,1,2,3,-1,-1,-1,-1,0,2
"3244",3,1,2,3,2,-1,-1,-1,0,0,3
"3245",1,2,3,2,3,-1,-1,0,0,-1,1
"3246",2,3,2,3,1,-1,0,0,-1,-1,2
"3247",3,2,3,1,2,0,0,-1,-1,-1,3
"3248",2,3,1,2,3,0,-1,-1,-1,0,2
"3249",3,1,2,3,2,-1,-1,-1,0,0,3
